Age,SupportCallsLastYear,AverageBill,ChurnIndicator
14,0,56,0.014
66,1,95,0.007
29,9,102,0
5,3,63,0.01
68,3,60,0.03
4,3,63,0.022
78,8,42,0.12
76,1,108,0.012
75,1,87,0.001
21,3,106,0.005
9,0,103,0.006
77,0,79,0.001
75,0,103,0.002
36,0,87,0.011
41,0,37,0.015
20,1,35,0.028
51,0,10,0.043
4,1,15,0.098
56,4,18,0.044
57,0,24,0.039
79,1,37,0.002
11,0,49,0.003
45,0,88,0.008
68,1,18,0.069
78,0,16,0.042
62,5,79,0.043
12,0,96,0.005
70,1,95,0.003
49,0,79,0.004
78,0,109,0.001
80,7,30,0.341
55,0,66,0.001
79,5,70,0.024
35,0,61,0.01
29,5,56,0.086
54,0,76,0.004
59,2,100,0.011
39,1,90,0.002
11,4,67,0.01
48,0,53,0.007
57,0,27,0.001
34,2,20,0.086
25,0,11,0.013
79,7,79,0.038
12,0,50,0.003
33,1,109,0.006
49,1,61,0.002
39,1,15,0.084
24,0,98,0.003
27,6,52,0.007
20,1,11,0.076
26,1,49,0
77,7,31,0.064
20,1,60,0.039
48,2,18,0.022
43,0,41,0.013
53,1,36,0.05
65,1,37,0.003
4,8,100,0.055
45,9,48,0.014
57,1,56,0.014
46,5,78,0.052
26,0,104,0.001
2,1,73,0.013
37,0,51,0.014
30,6,55,0.084
16,0,29,0.007
35,0,98,0.007
47,2,94,0.004
43,0,67,0.01
6,6,14,0.094
34,2,84,0.017
48,0,26,0.008
19,1,20,0.005
2,0,46,0.018
42,1,99,0.005
45,0,106,0.003
16,3,16,0.221
61,2,75,0.037
15,1,56,0.026
73,0,79,0.002
12,0,102,0.003
73,0,28,0.016
16,0,11,0.042
16,7,69,0.02
52,3,106,0.002
15,0,15,0.01
15,0,102,0.003
50,0,103,0.01
64,0,50,0.015
55,0,95,0
46,0,23,0.01
21,1,51,0.025
42,4,105,0.019
31,2,91,0.015
51,1,81,0.017
4,0,41,0.013
24,0,41,0.008
9,0,95,0.014
53,0,62,0.003
10,5,57,0.035
7,2,26,0.016
19,0,21,0.012
70,0,34,0.014
17,6,95,0.049
1,4,33,0.026
73,0,109,0.005
68,6,103,0.07
48,0,18,0.045
4,0,106,0.012
10,4,39,0.062
57,0,95,0.001
25,0,75,0.01
1,4,80,0.014
33,1,64,0.004
45,0,15,0.047
16,0,92,0
46,1,92,0.018
4,0,86,0.009
0,2,44,0.02
5,4,85,0.012
49,8,19,0.052
48,1,93,0.005
44,1,49,0.013
53,9,72,0.009
38,0,102,0.002
27,0,90,0.011
22,1,43,0.018
23,1,57,0.016
73,1,63,0.008
64,1,79,0.01
40,2,75,0.024
64,8,71,0.085
42,1,27,0.04
34,2,71,0.014
23,0,58,0
16,1,43,0.024
55,2,39,0.008
76,3,67,0.033
66,0,59,0.004
8,0,25,0.022
43,4,107,0.025
30,0,101,0.003
65,1,31,0.003
29,1,97,0.008
34,2,96,0.013
58,1,52,0.026
62,1,109,0.006
68,2,97,0.016
2,4,39,0.045
3,0,66,0.012
36,0,53,0.005
17,2,56,0.029
16,8,85,0.029
71,1,61,0.032
17,9,80,0.047
35,0,54,0.018
72,0,107,0.001
56,9,109,0.015
39,2,68,0.028
73,1,27,0.039
69,1,82,0.025
75,3,30,0.078
9,0,92,0.012
31,1,94,0.001
18,0,44,0.011
41,3,63,0.049
42,0,17,0.045
71,1,101,0.012
52,1,70,0.021
19,1,11,0.027
21,0,57,0.009
60,0,78,0.008
51,1,60,0.01
61,2,91,0.007
36,2,27,0.043
15,0,30,0.029
3,2,35,0.02
44,0,86,0
44,6,38,0.012
15,2,16,0.124
72,0,43,0.005
27,0,28,0
33,0,66,0.008
60,0,52,0.005
8,0,17,0.05
36,0,82,0.014
31,2,44,0.014
17,0,25,0.013
51,0,74,0.003
32,1,45,0.002
63,0,67,0.002
32,1,47,0.022
51,0,36,0.012
11,1,43,0.04
75,5,43,0.041
45,2,40,0.029
32,0,75,0.011
8,0,79,0.006
10,0,98,0.002
68,1,37,0.016
49,1,103,0.008
45,0,99,0.005
23,2,20,0.005
31,2,34,0.076
57,2,69,0.008
35,1,61,0.022
7,2,11,0.042
5,4,60,0.029
78,1,67,0.035
73,3,71,0.033
69,0,109,0.003
66,0,43,0.018
14,0,45,0.006
18,6,90,0.04
78,5,76,0.032
7,5,65,0.014
37,0,41,0.004
34,0,94,0
51,7,24,0.323
1,0,54,0.001
61,0,71,0.006
38,1,62,0.02
34,1,49,0.003
72,0,96,0.002
21,1,37,0.036
77,6,61,0.032
33,1,17,0.007
65,0,105,0.001
58,0,83,0.002
64,5,76,0.047
55,0,103,0
0,1,103,0.011
62,0,96,0
11,0,72,0.002
54,1,79,0.002
51,0,98,0.002
61,0,29,0.045
44,5,88,0.01
69,0,70,0.005
55,2,16,0.163
16,1,29,0.021
78,0,52,0.004
4,8,92,0.023
29,0,81,0.01
80,7,104,0.015
48,0,42,0.001
41,1,31,0.015
35,0,67,0.011
41,0,52,0.005
15,4,56,0.003
57,2,30,0.002
9,4,42,0.014
46,9,37,0.18
66,0,41,0.013
77,3,19,0.017
5,1,65,0.03
40,1,98,0.001
16,1,24,0.016
52,2,64,0.018
30,0,33,0.012
9,10,14,0.067
36,1,90,0.003
18,0,65,0.008
50,0,30,0.021
53,6,18,0.253
28,0,72,0.008
1,1,101,0.001
26,0,33,0.021
33,4,88,0.008
13,1,52,0.012
17,1,60,0.001
69,0,65,0.002
79,3,89,0.002
48,1,56,0.006
69,0,38,0.008
46,1,54,0.022
52,1,31,0.061
13,7,49,0.045
1,0,28,0.019
28,9,27,0.287
68,1,66,0.023
55,0,29,0.013
23,0,73,0.011
58,0,11,0.055
46,0,96,0.009
5,0,99,0.001
3,2,107,0.01
51,1,65,0.01
7,0,99,0
32,0,36,0.002
79,0,57,0.014
75,0,24,0.055
65,0,59,0.007
50,1,39,0.004
65,0,88,0.001
27,9,58,0.129
3,0,35,0.019
22,0,101,0.005
65,0,51,0.005
16,0,69,0.001
56,1,99,0.017
47,9,103,0.023
31,0,81,0.015
7,7,96,0.071
50,5,96,0.018
31,1,35,0.034
79,6,46,0.063
52,0,30,0.012
2,0,104,0.008
6,0,95,0.01
39,2,47,0.011
7,0,16,0.01
26,1,45,0.007
30,2,67,0.005
27,3,94,0.03
52,3,88,0.03
11,8,102,0.011
6,0,84,0.006
42,0,90,0.001
28,0,51,0.003
5,5,58,0.01
42,2,27,0.069
29,1,34,0.052
78,0,64,0.002
20,0,58,0.007
24,1,39,0.009
57,0,104,0
16,0,33,0.041
1,1,26,0.007
58,0,103,0.002
75,0,56,0.016
31,7,16,0.141
19,5,77,0.008
60,1,71,0.017
52,5,90,0.074
79,0,95,0.004
50,10,14,0.224
70,2,89,0.012
38,5,51,0.024
2,0,64,0.001
48,0,97,0.003
57,0,39,0.017
24,4,44,0.048
30,0,87,0.007
15,2,84,0.021
29,5,80,0.065
14,5,45,0.068
72,1,98,0.012
4,3,60,0.046
37,7,17,0.061
44,0,97,0.004
42,2,34,0.014
0,0,36,0.011
65,0,26,0
79,0,16,0.008
12,2,57,0.029
56,0,97,0.007
42,6,87,0.015
59,0,48,0.025
12,1,37,0.003
71,1,13,0.19
33,1,63,0.007
9,0,97,0.002
29,9,98,0.129
75,0,22,0.032
53,3,58,0.022
23,2,86,0.007
38,1,18,0.05
14,0,68,0.006
37,0,99,0.008
9,4,81,0.071
22,5,74,0.027
72,1,25,0.015
10,2,93,0.003
50,2,104,0.001
11,5,33,0.061
21,0,61,0.005
22,0,72,0.011
69,9,99,0.06
23,3,32,0.037
11,9,77,0.004
61,1,54,0.015
19,1,68,0.013
25,0,75,0.016
27,5,33,0.012
58,3,71,0.051
20,4,76,0.039
59,3,104,0.038
2,0,28,0.003
44,0,72,0.01
5,7,11,0.459
36,1,82,0.002
41,0,29,0.004
44,1,98,0.001
35,1,87,0.006
65,2,42,0.026
54,8,31,0.001
43,0,96,0.005
12,0,89,0.003
10,1,69,0.003
2,1,79,0.023
47,7,64,0.011
15,2,94,0.011
2,2,56,0.021
4,4,90,0.015
59,0,104,0.005
13,1,16,0.006
71,2,19,0.071
4,8,53,0.024
52,0,19,0.008
66,1,36,0.017
71,1,41,0.007
28,4,13,0.003
45,0,75,0.004
5,1,110,0.011
48,1,59,0.042
79,0,57,0.004
6,0,103,0.002
7,1,108,0.012
75,0,51,0
38,1,60,0.022
61,3,44,0.077
18,1,19,0.009
49,1,23,0.046
60,0,48,0.005
78,1,21,0.036
36,2,103,0.014
5,0,74,0.001
48,1,77,0.011
52,2,13,0.024
6,6,14,0.039
33,1,90,0.002
56,8,97,0.119
32,1,22,0.015
64,3,96,0.038
66,1,47,0.019
17,0,98,0.003
3,6,22,0.108
58,0,48,0.005
62,6,22,0.164
28,4,102,0.016
76,8,108,0.016
41,1,18,0.023
29,1,39,0.023
17,0,79,0.012
26,4,24,0.065
5,7,103,0.015
3,0,100,0.003
65,0,83,0
37,1,46,0.012
47,8,105,0.045
35,4,86,0.015
60,9,103,0.089
7,1,99,0.004
44,0,45,0.011
16,4,66,0.011
65,0,110,0.002
64,0,107,0.002
55,0,45,0.02
54,0,77,0.013
29,0,108,0.004
53,2,33,0.007
9,0,58,0.002
66,8,26,0.112
78,0,91,0.003
72,2,36,0.041
25,2,72,0.026
5,7,68,0.039
47,1,32,0.006
25,9,80,0.117
4,1,90,0.013
36,5,20,0.214
63,6,37,0.167
37,0,62,0.003
62,9,15,0.432
46,2,40,0.059
44,0,44,0.004
6,7,50,0.16
1,1,102,0.007
15,5,43,0.13
62,1,54,0.025
14,7,74,0.101
16,0,107,0
58,8,83,0.014
39,1,102,0.02
66,1,56,0.008
65,0,23,0.005
60,1,36,0.053
44,0,103,0.001
65,0,105,0.001
67,1,33,0.031
65,0,64,0.01
73,0,15,0.017
69,9,36,0.119
39,2,60,0.019
9,0,86,0.003
22,0,69,0.006
1,9,83,0.087
1,0,58,0.014
1,2,16,0.096
69,0,83,0.004
56,1,85,0.008
47,0,61,0.003
3,0,31,0.013
7,1,31,0.042
71,9,35,0.177
61,0,71,0.009
25,5,108,0.022
22,3,109,0.026
77,6,97,0.007
10,7,23,0.148
2,1,17,0.025
19,4,93,0.006
69,0,21,0.023
15,7,80,0.001
16,0,23,0.042
56,0,19,0.017
27,4,85,0.043
58,0,77,0.004
46,9,31,0.124
33,1,48,0.02
3,0,42,0.002
26,0,58,0.006
16,0,37,0.009
51,2,37,0.038
76,0,48,0.001
9,0,70,0.003
14,1,29,0.046
51,3,44,0.043
31,1,69,0.011
23,1,72,0.018
22,1,56,0.017
33,0,99,0.003
51,0,44,0.006
23,1,67,0.007
44,2,17,0.058
58,0,82,0.003
59,1,21,0.099
72,0,21,0.011
70,2,53,0.03
35,1,72,0.005
0,3,101,0.013
9,0,37,0.009
55,2,28,0.071
48,1,93,0.007
52,0,93,0.001
35,4,30,0.131
59,0,12,0.019
6,1,98,0.02
46,3,13,0.024
45,3,66,0.037
65,0,105,0.003
60,5,80,0.027
19,1,15,0.094
66,0,20,0.035
74,1,61,0.034
55,0,106,0
7,3,20,0.114
14,0,58,0.004
61,0,80,0.004
61,0,11,0.025
63,2,58,0.026
50,1,45,0.013
2,7,84,0.032
42,1,60,0.017
41,0,85,0.002
36,0,48,0.001
49,1,49,0.002
72,9,87,0.117
39,2,93,0.006
4,0,89,0.006
64,4,100,0.029
5,4,77,0.071
3,2,28,0.002
66,1,96,0.014
22,1,57,0.03
16,4,39,0.076
65,0,22,0.03
53,3,59,0.026
61,9,109,0.094
24,6,38,0.022
74,2,35,0.029
45,6,90,0.046
54,5,60,0.017
8,1,34,0.01
75,1,46,0.034
11,9,30,0.386
65,3,44,0.018
66,0,68,0.004
37,0,73,0.005
27,6,45,0.035
69,2,76,0
32,1,68,0.001
76,0,54,0.001
26,3,18,0.046
63,10,45,0.251
62,0,48,0.007
54,0,78,0.003
15,4,19,0.013
21,0,36,0.016
65,0,43,0.008
69,0,104,0.003
56,0,50,0.001
50,1,105,0.006
33,0,56,0.003
61,2,84,0.008
52,1,52,0.02
59,1,89,0.004
80,1,11,0.01
17,0,32,0.003
70,0,73,0.003
66,1,19,0.029
56,0,17,0.073
16,0,40,0.016
42,0,40,0.012
71,6,32,0.131
43,3,44,0.058
3,1,71,0.01
48,0,99,0.005
69,0,71,0.004
27,9,39,0.01
6,1,37,0.008
6,2,83,0.032
65,1,52,0.004
37,1,98,0.008
49,3,71,0.01
33,0,65,0.004
65,0,61,0.003
50,0,58,0.015
62,2,55,0
75,7,32,0.131
54,0,69,0.003
47,0,95,0.005
1,10,39,0.298
59,3,101,0.004
47,3,41,0.005
48,1,107,0.003
28,1,35,0.037
28,2,58,0.011
55,0,38,0.017
65,9,89,0.015
57,0,56,0.012
16,0,19,0.001
52,8,38,0.072
49,0,21,0.005
57,0,93,0
71,0,36,0.012
32,1,46,0.041
68,5,31,0.182
75,4,38,0.022
68,0,60,0.003
71,4,59,0.024
61,0,60,0.008
4,10,20,0.088
75,1,20,0.061
59,2,30,0.04
78,3,99,0.015
61,1,29,0.06
45,1,19,0.084
48,0,90,0.012
18,7,90,0.051
46,1,62,0.032
74,2,50,0.061
38,5,99,0.014
15,1,11,0.005
41,0,92,0.001
35,5,42,0.085
73,0,14,0.008
42,5,93,0.003
11,1,45,0.008
24,0,70,0.013
17,5,98,0.007
79,0,55,0.006
6,1,81,0.01
48,0,97,0.005
45,0,92,0.006
18,3,55,0.059
9,0,30,0.011
59,0,81,0
35,4,68,0.014
16,0,59,0.001
61,0,102,0.011
36,3,58,0.048
1,0,82,0.012
14,0,43,0.003
41,1,92,0.011
49,0,31,0.002
62,0,56,0.006
22,0,36,0.028
59,0,87,0.002
43,0,27,0.01
50,8,61,0.071
59,4,81,0.016
38,0,83,0.013
47,7,77,0.034
77,3,69,0.013
23,0,37,0.005
6,8,105,0.056
65,1,43,0.008
15,0,79,0
28,0,91,0.002
4,2,72,0.014
77,2,24,0.082
50,3,52,0.017
9,0,63,0
65,0,27,0.008
25,0,68,0.01
76,3,75,0.03
44,1,22,0.054
5,7,58,0.004
12,1,36,0.055
42,1,29,0.042
24,0,72,0.002
70,4,14,0.122
58,0,54,0.019
13,0,48,0.001
62,0,51,0.012
76,0,83,0.002
6,1,66,0.018
15,9,13,0.506
33,0,25,0.011
10,0,66,0.01
2,7,49,0.023
59,2,80,0.006
32,1,103,0.004
37,4,50,0.002
61,4,79,0.002
62,7,31,0.125
0,8,104,0.079
39,1,22,0.016
57,1,38,0.025
35,2,86,0.03
20,3,13,0.133
34,0,13,0.039
9,2,16,0.125
73,0,45,0.013
32,4,22,0.044
15,0,91,0.01
8,0,27,0.006
47,1,66,0
67,0,107,0.01
60,1,16,0.134
42,0,54,0.01
35,2,46,0.025
22,0,56,0
53,7,25,0.051
59,4,11,0.137
12,0,83,0.001
37,1,58,0.004
66,1,86,0.001
61,0,77,0.001
11,1,42,0.002
33,0,32,0.015
2,0,81,0.002
40,3,27,0.034
47,3,78,0.032
59,1,49,0.021
56,0,56,0.01
14,0,33,0.007
60,1,26,0.021
53,0,62,0.002
34,0,28,0.021
64,0,109,0.001
56,2,28,0.088
60,1,91,0.006
6,5,50,0.066
66,1,34,0.014
43,6,105,0.004
50,0,15,0.041
16,1,56,0.004
52,0,35,0.005
57,0,81,0.004
25,0,54,0.011
8,0,98,0.004
61,8,40,0.182
28,0,79,0.01
60,4,31,0.093
57,5,23,0.234
2,0,59,0.003
31,0,55,0.01
47,5,58,0.033
51,5,49,0.034
36,3,24,0.079
4,1,91,0.002
59,3,62,0.044
15,0,79,0.004
4,1,16,0.03
48,0,29,0.001
37,2,71,0.036
49,5,14,0.063
51,0,76,0.001
13,3,71,0.018
37,0,45,0.015
12,6,99,0.045
50,2,50,0.006
74,8,71,0.079
40,1,83,0.021
56,0,87,0.001
4,0,59,0.008
30,2,93,0.003
2,0,52,0.013
32,0,89,0.005
33,1,51,0.005
70,6,57,0.169
79,1,69,0.001
60,0,47,0.014
35,1,41,0.011
69,0,99,0.006
7,3,24,0.035
2,0,105,0.007
73,0,94,0.007
1,7,83,0.073
43,0,110,0.009
18,0,107,0.003
69,2,66,0.001
0,0,35,0.005
56,0,90,0.003
33,2,77,0.001
21,0,12,0.002
37,0,44,0.004
26,1,19,0.036
1,9,42,0.061
80,2,50,0.009
3,2,33,0.042
14,0,47,0.016
29,5,22,0.094
7,4,73,0.033
10,0,44,0.009
66,1,66,0.004
36,0,99,0.003
8,7,21,0.148
2,1,80,0.006
20,2,86,0.008
29,6,50,0.095
1,0,103,0
64,0,15,0.022
15,1,67,0.021
13,0,20,0.006
78,0,70,0.011
51,0,17,0.018
64,4,73,0.048
56,0,60,0.016
14,1,35,0.038
8,4,89,0.009
68,3,77,0.033
24,0,89,0.003
15,1,67,0.001
59,1,77,0.005
23,0,109,0.007
2,3,50,0.025
76,2,82,0.011
7,1,15,0.03
65,1,54,0.015
12,2,72,0.009
12,0,109,0.005
48,1,15,0.009
15,0,77,0.002
12,9,78,0.086
60,0,106,0.009
74,0,27,0.001
6,8,20,0.25
65,0,37,0.006
29,0,108,0.001
12,6,13,0.166
77,0,94,0.007
15,9,82,0.014
67,5,61,0.008
50,6,37,0.009
20,1,35,0.059
64,0,22,0.005
60,1,34,0.025
77,7,60,0.098
61,3,88,0.021
11,7,51,0.123
62,3,31,0.17
54,4,30,0.022
51,1,92,0.014
54,0,105,0.005
63,0,95,0.007
78,7,11,0.403
53,1,25,0.019
30,0,56,0.014
62,0,59,0.013
43,0,45,0.007
1,0,26,0.026
23,1,17,0.129
28,0,42,0.018
26,6,76,0.045
21,2,75,0.021
32,0,15,0.01
25,0,108,0.002
53,5,41,0.072
34,1,41,0.019
80,2,18,0.013
58,0,94,0
14,10,36,0.138
5,10,18,0.611
48,8,80,0.011
29,2,58,0.065
14,2,71,0.023
22,1,99,0.006
63,2,69,0.008
47,2,16,0.021
1,6,75,0.015
18,5,36,0.061
36,1,12,0.053
19,9,67,0.167
0,0,85,0.01
50,0,55,0.002
22,0,57,0.012
36,2,71,0
12,1,85,0.004
37,0,37,0.006
9,3,77,0.014
20,0,37,0.004
32,0,90,0.003
60,1,32,0.029
4,0,108,0
22,0,15,0.031
10,6,35,0.052
72,0,88,0.008
26,0,45,0.005
65,0,22,0.01
39,0,98,0.007
30,1,69,0.015
3,6,106,0.048
72,0,80,0.013
3,0,80,0.001
14,1,27,0.033
18,0,59,0.016
73,1,29,0.038
47,0,106,0.009
14,3,33,0.12
52,1,53,0.01
27,0,91,0.006
33,1,104,0.015
77,1,48,0.025
38,6,28,0.186
10,0,67,0.004
37,1,76,0.021
41,8,77,0.074
42,1,39,0.006
58,0,73,0.001
14,1,23,0.001
15,0,48,0.019
57,1,24,0.038
15,1,95,0.005
31,0,108,0.001
31,0,96,0.001
11,0,55,0.008
60,0,39,0.016
4,4,39,0.043
38,0,41,0.005
34,2,67,0.021
31,2,30,0.032
39,7,29,0.044
74,0,23,0.001
2,3,22,0.038
11,0,102,0.003
48,5,64,0.042
67,0,54,0.008
72,5,32,0.058
9,0,22,0.023
56,0,62,0.009
57,1,52,0.022
9,0,65,0.001
53,4,97,0.063
27,2,109,0.008
14,1,40,0.001
24,3,47,0.028
66,2,26,0.032
27,0,90,0.001
40,1,99,0.005
50,5,31,0.054
54,1,60,0.028
12,0,69,0.005
16,0,26,0.009
33,9,104,0.021
52,0,19,0.006
65,1,99,0
6,0,78,0.007
75,0,59,0.008
38,4,95,0.063
32,1,81,0.006
77,0,19,0.035
67,3,24,0.042
7,1,13,0.06
69,0,26,0.003
41,9,39,0.03
25,0,98,0.003
4,0,40,0.004
69,5,14,0.245
39,0,32,0.007
29,0,14,0.02
71,1,91,0.018
1,3,44,0.053
38,6,14,0.142
43,0,18,0.016
58,0,34,0.009
55,0,55,0.012
33,2,62,0.01
57,10,33,0.092
75,0,71,0.009
14,7,78,0.025
29,0,53,0.01
74,2,22,0.06
45,0,73,0.004
12,0,22,0.027
35,3,25,0.07
64,8,79,0.062
51,0,27,0.011
25,7,47,0.068
65,2,81,0.015
24,0,17,0
62,8,65,0.028
16,0,104,0.01
10,7,70,0.041
71,0,105,0.001
45,0,62,0.012
60,1,30,0.002
14,2,73,0.009
79,8,83,0.016
37,0,35,0.002
69,0,57,0.001
60,0,41,0.027
37,10,83,0.014
56,5,108,0.023
6,5,78,0.039
55,1,20,0.028
46,6,60,0.071
32,0,73,0.009
39,0,45,0.008
66,0,100,0.004
31,7,91,0.032
45,2,40,0.045
74,0,94,0.006
77,0,70,0.003
8,0,60,0.004
64,0,91,0.007
24,0,12,0.05
38,2,74,0.014
25,0,49,0.003
37,0,98,0.005
0,0,35,0.006
3,1,33,0.003
80,1,27,0.003
45,0,105,0.012
29,0,57,0.014
22,0,80,0.003
19,0,24,0.04
30,0,76,0.014
41,0,74,0.001
21,0,74,0.008
14,5,26,0.038
24,8,18,0.36
0,0,81,0
45,7,54,0.03
50,8,14,0.325
40,5,64,0.017
76,0,54,0.016
63,0,89,0.004
39,1,56,0.03
17,4,104,0.008
73,0,76,0.001
33,2,97,0.003
31,6,72,0.008
22,0,103,0.002
79,5,14,0.002
76,3,64,0.039
20,0,105,0
9,0,62,0.008
34,8,100,0.019
29,0,43,0.013
32,0,23,0.015
38,9,105,0.058
38,3,70,0.025
21,3,96,0.003
0,1,61,0.003
20,4,12,0.158
49,0,46,0.001
3,8,41,0.065
65,1,71,0.016
4,0,39,0.006
20,4,67,0.046
72,0,94,0.008
72,2,73,0.034
21,0,72,0.005
51,0,95,0.003
38,0,109,0.001
40,1,32,0.036
34,0,50,0
54,0,39,0.012
44,0,53,0.017
55,7,33,0.038
60,2,109,0.001
30,6,46,0.066
48,0,60,0.01
11,0,23,0.027
20,2,31,0.068
37,2,22,0.113
75,0,101,0
24,1,83,0.018
19,0,79,0.003
27,1,89,0
1,9,30,0.304
64,8,24,0.032
45,1,35,0.018
56,0,46,0.007
3,0,88,0.003
68,0,43,0.018
21,0,105,0.009
41,0,27,0.03
49,1,97,0.012
75,1,17,0.035
11,2,14,0.053
37,1,15,0.046
59,0,25,0.05
47,3,107,0.029
51,0,62,0.014
68,0,100,0.001
16,0,102,0.003
35,0,11,0.002
69,2,101,0.01
0,0,19,0.001
46,1,96,0.002
34,0,109,0.009
8,0,18,0.023
1,0,107,0.01
11,1,44,0.018
28,0,68,0.006
18,0,35,0.009
76,1,50,0.04
64,9,33,0.033
8,8,57,0.011
7,4,105,0.033
45,5,92,0.02
61,0,74,0.009
22,1,93,0.014
48,3,105,0.017
20,2,19,0.007
54,0,107,0.003
4,1,91,0.014
20,5,87,0.002
65,3,107,0.015
24,2,16,0.038
46,0,42,0.003
40,0,95,0
48,1,30,0.012
34,0,103,0.001
53,2,32,0.056
35,0,18,0.042
7,8,79,0.032
76,4,102,0.048
54,6,39,0.108
43,1,77,0.006
47,1,107,0.01
76,2,74,0.001
26,0,33,0.005
51,4,43,0.003
55,1,44,0.028
17,5,62,0.01
39,0,72,0.001
77,0,65,0.003
65,0,76,0.003
35,0,77,0.013
27,8,92,0.026
3,8,92,0.076
64,0,10,0.103
56,1,73,0
49,5,104,0.023
65,1,53,0.001
20,1,18,0.017
9,2,16,0.014
3,2,32,0.016
49,1,22,0.026
6,2,88,0.028
49,0,84,0.003
66,2,93,0.008
15,0,63,0.004
60,0,59,0.008
49,0,91,0.002
44,7,28,0.025
38,0,82,0.008
69,4,91,0.018
4,0,52,0.004
21,0,32,0.021
69,5,17,0.146
40,2,32,0.036
9,0,28,0.028
20,2,38,0.061
19,2,42,0.001
53,2,29,0.028
39,0,43,0.02
53,0,78,0.002
1,1,18,0.112
32,0,64,0.001
18,0,67,0.007
26,1,17,0.018
10,0,96,0.001
60,2,41,0.014
31,2,23,0.125
41,8,70,0.024
62,1,95,0.011
33,1,71,0.006
75,0,98,0.007
24,7,29,0.032
26,2,41,0.017
16,0,95,0.001
6,1,37,0.033
67,0,44,0.007
17,1,85,0.003
71,8,31,0.043
31,1,36,0.047
58,3,44,0.023
28,0,69,0.008
15,0,86,0
21,1,79,0
38,1,80,0.009
18,3,52,0.02
17,0,82,0.003
57,9,12,0.122
78,0,94,0.005
13,0,67,0.001
72,8,93,0
54,0,38,0.022
28,2,17,0.129
73,2,95,0.011
28,2,48,0.026
27,3,11,0.012
33,1,77,0.001
16,1,102,0.007
46,5,87,0.024
42,9,83,0.135
37,9,78,0.087
12,1,89,0.009
30,0,50,0.02
23,1,31,0.037
11,7,35,0.035
17,6,44,0.005
54,7,24,0.046
23,2,22,0.126
50,0,104,0.003
50,1,110,0.004
15,0,28,0.006
38,0,83,0.011
10,0,43,0.015
10,0,73,0.009
33,1,88,0.012
47,9,53,0.18
20,2,58,0.027
38,0,88,0.002
35,3,59,0.025
64,3,92,0.033
65,0,16,0.019
26,0,88,0.005
59,0,109,0.001
22,1,37,0.008
47,4,78,0.044
28,9,57,0.005
62,1,85,0.011
78,3,46,0.088
36,0,21,0.048
60,10,37,0.054
17,2,94,0.009
30,0,73,0.016
53,4,88,0.005
1,1,22,0.018
3,1,80,0.012
63,0,99,0.002
46,0,19,0.01
54,0,12,0.068
61,0,18,0.016
24,5,94,0.017
2,1,41,0.039
43,0,88,0.003
10,0,56,0.006
24,2,31,0.072
17,2,48,0.014
27,0,28,0.036
19,1,71,0
67,8,95,0.039
43,0,45,0.01
47,2,99,0.003
46,3,71,0.028
38,2,64,0.021
62,5,92,0.032
50,7,85,0.021
19,5,14,0.198
77,0,72,0.006
74,1,85,0.001
27,7,102,0.011
67,1,84,0.001
5,2,109,0.014
76,0,82,0.011
69,1,81,0.008
11,0,37,0.007
19,1,72,0.017
45,0,71,0.005
39,6,80,0.017
0,1,62,0.015
65,3,30,0.123
78,1,13,0.024
41,6,57,0.058
26,1,103,0.004
7,0,23,0.021
61,5,109,0.004
50,0,88,0.003
15,1,42,0.023
55,1,89,0.014
22,0,36,0.005
8,1,89,0.026
16,0,53,0.005
53,1,78,0.013
79,1,43,0.025
29,2,14,0.148
19,0,22,0.013
38,0,55,0.018
39,0,49,0.002
54,0,98,0.001
74,7,84,0.004
76,0,73,0.004
26,0,103,0.004
38,1,69,0.004
12,0,79,0.004
46,0,77,0.005
74,0,54,0.004
61,3,38,0.059
56,10,19,0.137
10,0,35,0.011
56,0,62,0.01
11,1,27,0.015
62,0,74,0.002
25,0,40,0.001
14,0,79,0.008
15,1,105,0.004
66,0,13,0.026
36,0,34,0.015
7,3,38,0.064
43,1,10,0.118
7,1,47,0.018
46,1,89,0.004
47,0,17,0.009
0,1,93,0.015
70,0,72,0.002
9,6,73,0.03
11,8,76,0.021
32,4,99,0.026
2,0,55,0.01
63,9,87,0.082
77,0,103,0.002
33,0,29,0.002
26,0,23,0.008
45,0,52,0.022
77,0,84,0.001
73,1,64,0.007
67,8,25,0.167
22,2,58,0.042
48,0,101,0.002
40,5,33,0.004
19,1,25,0.007
26,2,20,0.02
67,3,23,0.016
56,0,49,0.009
20,1,93,0.003
36,0,16,0.064
46,6,69,0.004
44,5,70,0.045
33,1,26,0.052
45,0,11,0.058
28,2,26,0.065
74,0,16,0.017
3,3,28,0.138
1,0,52,0.014
43,1,105,0.003
68,1,74,0.011
58,1,77,0.001
20,2,105,0.019
74,0,61,0.004
32,8,51,0.093
79,0,60,0.006
76,1,61,0.039
22,0,66,0.002
39,10,108,0.03
34,2,20,0.023
78,0,67,0.008
22,4,83,0.001
32,0,90,0.002
47,0,109,0.01
9,1,27,0.008
47,0,26,0.034
64,0,22,0.027
50,3,20,0.038
53,2,57,0.018
20,0,11,0.05
46,1,92,0.018
19,0,83,0.005
74,0,27,0.018
42,3,96,0.007
30,0,25,0.037
26,4,58,0.031
19,3,38,0.004
27,5,58,0.05
58,0,43,0.011
28,6,56,0.042
